"game_id","game_name","game_provider_name","game_category"
1548,MARK,Lifo games,Live Games
1549,LUCIE,Starter game,Live Games
1550,LEATRICE,Lundqvist gaming,Live Games
1551,LAKESHIA,Matlock games,Slots
1552,GERDA,Flipper,Slots
1553,EDIE,Snooz,Slots
1554,BAMBI,Alarma,Slots
1555,MARYLIN,Okkult games,Slots
1556,LAVON,Viira games,Table Games
1557,HORTENSE,Ypper software,Slots
1558,GARNET,Waller,Slots
1559,EVIE,Big or nothing,Slots
1560,TRESSA,,Slots
1561,SHAYNA,Happy Games,Slots
1562,LAVINA,Gamz,Slots
1563,KYUNG,Verri,Slots
1564,JEANETTA,Jopsgame,Slots
1565,SHERRILL,Slotdream,Slots
1566,SHARA,Dumgames,Slots
1567,PHYLISS,Casher,Slots
1568,MITTIE,Camel games,Slots
1569,ANABEL,Gaming kids,Slots
1570,ALESIA,Gurras games,Slots
1571,THUY,Peteslots,Slots
1572,TAWANDA,Berry,Slots
1573,RICHARD,Lemon,Slots
1574,JOANIE,Nextin,Slots
1575,TIFFANIE,Allin,Slots
1576,LASHANDA,Roppygamez,Slots
1577,KARISSA,Loober,Table Games
1578,ENRIQUETA,Kuzz,Slots
1579,DARIA,Nowins,Slots
1580,DANIELLA,Fullhand,Slots
1581,CORINNA,Livgames,Table Games
1582,ALANNA,Brakker,Table Games
1583,ABBEY,Linnet gaming,Table Games
1584,ROXANE,Guns n games,Table Games
1585,ROSEANNA,Gunsmit game,Slots
1586,MAGNOLIA,Verigood games,Slots
1587,LIDA,Asta games,Slots
1588,KYLE,Lifo games,Slots
1589,JOELLEN,Starter game,Slots
1590,ERA,Lundqvist gaming,Slots
1591,CORAL,Matlock games,
1592,CARLEEN,Flipper,Slots
1593,TRESA,Snooz,Slots
1594,PEGGIE,Alarma,Slots
1595,NOVELLA,Okkult games,Slots
1596,NILA,Viira games,Slots
1597,MAYBELLE,Ypper software,Slots
1598,JENELLE,Waller,Slots
1599,CARINA,Big or nothing,Slots
1600,NOVA,,Slots
1601,MELINA,Happy Games,Slots
1602,MARQUERITE,Gamz,
1603,MARGARETTE,Verri,Slots
1604,JOSEPHINA,Jopsgame,Slots
1605,EVONNE,Slotdream,Slots
1606,DEVIN,Dumgames,Slots
1607,CINTHIA,Casher,Slots
1608,ALBINA,Camel games,Slots
1609,TOYA,Gaming kids,Slots
1610,TAWNYA,Gurras games,Slots
1611,SHERITA,Peteslots,Slots
1612,SANTOS,Berry,Slots
1613,MYRIAM,Lemon,Slots
1614,LIZABETH,Nextin,Slots
1615,LISE,Allin,Slots
1616,KEELY,Roppygamez,Slots
1617,JENNI,Loober,Slots
1618,GISELLE,Kuzz,Slots
1619,CHERYLE,Nowins,Slots
1620,ARDITH,Fullhand,Slots
1621,ARDIS,Livgames,Table Games
1622,ALESHA,Brakker,Table Games
1623,ADRIANE,Linnet gaming,Table Games
1624,SHAINA,Guns n games,Table Games
1625,LINNEA,Gunsmit game,Table Games
1626,KAROLYN,Verigood games,Slots
1627,HONG,Asta games,Slots
1628,FLORIDA,Lifo games,Instant Win
1629,FELISHA,Starter game,Slots
1630,DORI,Lundqvist gaming,Slots
1631,DARCI,Matlock games,Slots
1632,ARTIE,Flipper,Slots
1633,ARMIDA,Snooz,Slots
1634,ZOLA,Alarma,Instant Win
1635,XIOMARA,Okkult games,Instant Win
1636,VERGIE,Viira games,Instant Win
1637,SHAMIKA,Ypper software,Slots
1638,NENA,Waller,Slots
1639,NANNETTE,Big or nothing,Slots
1640,MAXIE,,Slots
1641,LOVIE,Happy Games,Slots
1642,JEANE,Gamz,Slots
1643,JAIMIE,Verri,Slots
1644,INGE,Jopsgame,
1645,FARRAH,Slotdream,Slots
1646,ELAINA,Dumgames,Slots
1647,CAITLYN,Casher,Slots
1648,STARR,Camel games,Slots
1649,FELICITAS,Gaming kids,Slots
1650,CHERLY,Gurras games,Slots
1651,CARYL,Peteslots,Slots
1652,YOLONDA,Berry,Slots
1653,YASMIN,Lemon,Slots
1654,TEENA,Nextin,Slots
1655,PRUDENCE,Allin,Slots
1656,PENNIE,Roppygamez,Slots
1657,NYDIA,Loober,Slots
1658,MACKENZIE,Kuzz,Slots
1659,ORPHA,Nowins,Slots
1660,MARVEL,Fullhand,Slots
1661,LIZBETH,Livgames,Slots
1662,LAURETTE,Brakker,Slots
1663,JERRIE,Linnet gaming,Table Games
1664,HERMELINDA,Guns n games,Table Games
1665,CAROLEE,Gunsmit game,Instant Win
1666,TIERRA,Verigood games,Instant Win
1667,MIRIAN,Asta games,Instant Win
1668,META,Lifo games,Instant Win
1669,MELONY,Starter game,Instant Win
1670,KORI,Lundqvist gaming,Instant Win
1671,JENNETTE,Matlock games,Instant Win
1672,JAMILA,Flipper,Instant Win
1673,ENA,Snooz,Instant Win
1674,ANH,Alarma,Instant Win
1675,YOSHIKO,Okkult games,Slots
1676,SUSANNAH,Viira games,Slots
1677,SALINA,Ypper software,Slots
1678,RHIANNON,Waller,Slots
1679,JOLEEN,Big or nothing,Slots
1680,CRISTINE,,Slots
1681,ASHTON,Happy Games,Slots
1682,ARACELY,Gamz,Slots
1683,TOMEKA,Verri,Table Games
1684,SHALONDA,Jopsgame,Slots
1685,MARTI,Slotdream,Slots
1686,LACIE,Dumgames,Slots
1687,KALA,Casher,Table Games
1688,JADA,Camel games,Table Games
1689,ILSE,Gaming kids,Slots
1690,HAILEY,Gurras games,Slots
1691,BRITTANI,Peteslots,Slots
1692,ZONA,Berry,Slots
1693,SYBLE,Lemon,Slots
1694,SHERRYL,Nextin,Slots
1695,RANDY,Allin,Slots
1696,NIDIA,Roppygamez,Slots
1697,MARLO,Loober,Slots
1698,KANDICE,Kuzz,Slots
1699,KANDI,Nowins,Slots
1700,DEB,Fullhand,Table Games
1701,DEAN,Livgames,Table Games
1702,AMERICA,Brakker,Slots
1703,ALYCIA,Linnet gaming,Slots
1704,TOMMY,Guns n games,Slots
1705,RONNA,Gunsmit game,Slots
1706,NORENE,Verigood games,Slots
1707,MERCY,Asta games,Slots
1708,JOSE,Lifo games,Slots
1709,INGEBORG,Starter game,Slots
1710,GIOVANNA,Lundqvist gaming,Slots
1711,GEMMA,Matlock games,Slots
1712,CHRISTEL,Flipper,Slots
1713,AUDRY,Snooz,Slots
1714,ZORA,Alarma,Slots
1715,VITA,Okkult games,Slots
1716,VAN,Viira games,Slots
1717,TRISH,Ypper software,Slots
1718,STEPHAINE,Waller,Slots
1719,SHIRLEE,Big or nothing,Slots
1720,SHANIKA,,Slots
1721,MELONIE,Happy Games,Slots
1722,MAZIE,Gamz,Slots
1723,JAZMIN,Verri,Slots
1724,INGA,Jopsgame,Slots
1725,HOA,Slotdream,Slots
1726,HETTIE,Dumgames,Slots
1727,GERALYN,Casher,Slots
1728,FONDA,Camel games,Slots
1729,ESTRELLA,Gaming kids,Slots
1730,ADELLA,Gurras games,Instant Win
1731,SU,Peteslots,Instant Win
1732,SARITA,Berry,Slots
1733,RINA,Lemon,Slots
1734,MILISSA,Nextin,Slots
1735,MARIBETH,Allin,Slots
1736,GOLDA,Roppygamez,Slots
1737,EVON,Loober,Slots
1738,ETHELYN,Kuzz,Slots
1739,ENEDINA,Nowins,Slots
1740,CHERISE,Fullhand,Slots
1741,CHANA,Livgames,Slots
1742,VELVA,Brakker,Slots
1743,TAWANNA,Linnet gaming,Slots
1744,SADE,Guns n games,Slots
1745,MIRTA,Gunsmit game,Slots
1746,LI,Verigood games,Table Games
1747,KARIE,Asta games,Table Games
1748,JACINTA,Lifo games,Table Games
1749,ELNA,Starter game,Slots
1750,DAVINA,Lundqvist gaming,Slots
1751,CIERRA,Matlock games,Slots
1752,ASHLIE,Flipper,Slots
1753,ALBERTHA,Snooz,Slots
1754,TANESHA,Alarma,Slots
1755,STEPHANI,Okkult games,Slots
1756,NELLE,Viira games,Slots
1757,MINDI,Ypper software,Slots
1758,LU,Waller,Slots
1759,LORINDA,Big or nothing,Slots
1760,LARUE,,Slots
1761,FLORENE,Happy Games,Slots
1762,DEMETRA,Gamz,Slots
1763,DEDRA,Verri,Slots
1764,CIARA,Jopsgame,Slots
1765,CHANTELLE,Slotdream,Slots
1766,ASHLY,Dumgames,Slots
1767,SUZY,Casher,Slots
1768,ROSALVA,Camel games,Slots
1769,NOELIA,Gaming kids,Slots
1770,LYDA,Gurras games,Slots
1771,LEATHA,Peteslots,Slots
1772,KRYSTYNA,Berry,Slots
1773,KRISTAN,Lemon,Slots
1774,KARRI,Nextin,Slots
1775,DARLINE,Allin,Slots
1776,DARCIE,Roppygamez,Slots
1777,CINDA,Loober,Slots
1778,CHEYENNE,Kuzz,Slots
1779,CHERRIE,Nowins,Slots
1780,AWILDA,Fullhand,Slots
1781,ALMEDA,Livgames,Slots
1782,ROLANDA,Brakker,Slots
1783,LANETTE,Linnet gaming,Slots
1784,JERILYN,Guns n games,Slots
1785,GISELE,Gunsmit game,Slots
1786,EVALYN,Verigood games,Slots
1787,CYNDI,Asta games,Slots
1788,CLETA,Lifo games,Slots
1789,CARIN,Starter game,Slots
1790,ZINA,Lundqvist gaming,Slots
1791,ZENA,Matlock games,Slots
1792,VELIA,Flipper,Slots
1793,TANIKA,Snooz,Slots
1794,PAUL,Alarma,Slots
1795,CHARISSA,Okkult games,Slots
1796,THOMAS,Viira games,Slots
1797,TALIA,Ypper software,Slots
1798,MARGARETE,Waller,Slots
1799,LAVONDA,Big or nothing,Slots
1800,KAYLEE,,Slots
1801,KATHLENE,Happy Games,Slots
1802,JONNA,Gamz,Slots
1803,IRENA,Verri,Slots
1804,ILONA,Jopsgame,Slots
1805,IDALIA,Slotdream,Slots
1806,CANDIS,Dumgames,Slots
1807,CANDANCE,Casher,Slots
1808,BRANDEE,Camel games,Slots
1809,ANITRA,Gaming kids,Slots
1810,ALIDA,Gurras games,Slots
1811,SIGRID,Peteslots,Slots
1812,NICOLETTE,Berry,Slots
1813,MARYJO,Lemon,Slots
1814,LINETTE,Nextin,Slots
1815,HEDWIG,Allin,Slots
1816,CHRISTIANA,Roppygamez,Slots
1817,CASSIDY,Loober,Slots
1818,ALEXIA,Kuzz,Slots
1819,TRESSIE,Nowins,Slots
1820,MODESTA,Fullhand,Slots
1821,LUPITA,Livgames,Slots
1822,LITA,Brakker,Slots
1823,GLADIS,Linnet gaming,Slots
1824,EVELIA,Guns n games,Slots
1825,DAVIDA,Gunsmit game,Slots
1826,CHERRI,Verigood games,Slots
1827,CECILY,Asta games,Slots
1828,ASHELY,Lifo games,Slots
1829,ANNABEL,Starter game,Slots
1830,AGUSTINA,Lundqvist gaming,Slots
1831,WANITA,Matlock games,Slots
1832,SHIRLY,Flipper,Slots
1833,ROSAURA,Snooz,Slots
1834,HULDA,Alarma,Slots
1835,EUN,Okkult games,Slots
1836,BAILEY,Viira games,Slots
1837,YETTA,Ypper software,Slots
1838,VERONA,Waller,Live Games
1839,THOMASINA,Big or nothing,Slots
1840,SIBYL,,Slots
1841,SHANNAN,Happy Games,Slots
1842,MECHELLE,Gamz,Slots
1843,LUE,Verri,Slots
1844,LEANDRA,Jopsgame,Slots
1845,LANI,Slotdream,Slots
1846,KYLEE,Dumgames,Slots
1847,KANDY,Casher,Slots
1848,JOLYNN,Camel games,Slots
1849,FERNE,Gaming kids,Slots
1850,EBONI,Gurras games,Slots
1851,CORENE,Peteslots,Slots
1852,ALYSIA,Berry,Slots
1853,ZULA,Lemon,Slots
1854,NADA,Nextin,
1855,MOIRA,Allin,Slots
1856,LYNDSAY,Roppygamez,Slots
1857,LORRETTA,Loober,Slots
1858,JUAN,Kuzz,Slots
1859,JAMMIE,Nowins,Slots
1860,HORTENSIA,Fullhand,Slots
1861,GAYNELL,Livgames,Slots
1862,CAMERON,Brakker,Slots
1863,ADRIA,Linnet gaming,Slots
1864,VINA,Guns n games,
1865,VICENTA,Gunsmit game,Slots
1866,TANGELA,Verigood games,Slots
1867,STEPHINE,Asta games,Slots
1868,NORINE,Lifo games,Slots
1869,NELLA,Starter game,Slots
1870,LIANA,Lundqvist gaming,Slots
1871,LESLEE,Matlock games,Slots
1872,KIMBERELY,Flipper,Slots
1873,ILIANA,Snooz,Slots
1874,GLORY,Alarma,Table Games
1875,FELICA,Okkult games,Slots
1876,EMOGENE,Viira games,Slots
1877,ELFRIEDE,Ypper software,Table Games
1878,EDEN,Waller,Slots
1879,EARTHA,Big or nothing,Slots
1880,CARMA,,Slots
1881,BEA,Happy Games,Slots
1882,OCIE,Gamz,Table Games
1883,MARRY,Verri,Slots
1884,LENNIE,Jopsgame,Slots
1885,KIARA,Slotdream,Slots
1886,JACALYN,Dumgames,Slots
1887,CARLOTA,Casher,Slots
1888,ARIELLE,Camel games,Slots
1889,YU,Gaming kids,Table Games
1890,STAR,Gurras games,Table Games
1891,OTILIA,Peteslots,Slots
1892,KIRSTIN,Berry,Slots
1893,KACEY,Lemon,Slots
1894,JOHNETTA,Nextin,Table Games
1895,JOEY,Allin,Slots
1896,JOETTA,Roppygamez,Slots
1897,JERALDINE,Loober,Slots
1898,JAUNITA,Kuzz,Slots
1899,ELANA,Nowins,Slots
1900,DORTHEA,Fullhand,Slots
1901,CAMI,Livgames,
1902,AMADA,Brakker,
1903,ADELIA,Linnet gaming,Slots
1904,VERNITA,Guns n games,Slots
1905,TAMAR,Gunsmit game,Slots
1906,SIOBHAN,Verigood games,Slots
1907,RENEA,Asta games,
1908,RASHIDA,Lifo games,Slots
1909,OUIDA,Starter game,
1910,ODELL,Lundqvist gaming,Slots
1911,NILSA,Matlock games,Slots
1912,MERYL,Flipper,Slots
1913,KRISTYN,Snooz,Slots
1914,JULIETA,Alarma,Slots
1915,DANICA,Okkult games,Slots
1916,BREANNE,Viira games,Slots
1917,AUREA,Ypper software,Slots
1918,ANGLEA,Waller,Table Games
1919,SHERRON,Big or nothing,Table Games
1920,ODETTE,,Table Games
1921,MALIA,Happy Games,Slots
1922,LORELEI,Gamz,Slots
1923,LIN,Verri,Slots
1924,LEESA,Jopsgame,Slots
1925,KENNA,Slotdream,Table Games
1926,KATHLYN,Dumgames,Slots
1927,FIONA,Casher,Slots
1928,CHARLETTE,Camel games,Slots
1929,SUZIE,Gaming kids,Slots
1930,SHANTELL,Gurras games,Slots
1931,SABRA,Peteslots,Slots
1932,RACQUEL,Berry,Slots
1933,MYONG,Lemon,Slots
1934,MIRA,Nextin,Slots
1935,MARTINE,Allin,Slots
1936,LUCIENNE,Roppygamez,Table Games
1937,LAVADA,Loober,Slots
1938,JULIANN,Kuzz,Slots
1939,JOHNIE,Nowins,Slots
1940,ELVERA,Fullhand,Slots
1941,DELPHIA,Livgames,Slots
1942,CLAIR,Brakker,Slots
1943,CHRISTIANE,Linnet gaming,Slots
1944,CHAROLETTE,Guns n games,Slots
1945,CARRI,Gunsmit game,Slots
1946,AUGUSTINE,Verigood games,Slots
1947,ASHA,Asta games,Slots
1948,ANGELLA,Lifo games,Slots
1949,PAOLA,Starter game,Slots
1950,NINFA,Lundqvist gaming,Slots
1951,LEDA,Matlock games,Slots
1952,LAI,Flipper,Slots
1953,EDA,Snooz,Slots
1954,SUNSHINE,Alarma,Slots
1955,STEFANI,Okkult games,Slots
1956,SHANELL,Viira games,Slots
1957,PALMA,Ypper software,Slots
1958,MACHELLE,Waller,Slots
1959,LISSA,Big or nothing,Slots
1960,KECIA,,Slots
1961,KATHRYNE,Happy Games,Instant Win
1962,KARLENE,Gamz,Slots
1963,JULISSA,Verri,Slots
1964,JETTIE,Jopsgame,Slots
1965,JENNIFFER,Slotdream,Slots
1966,HUI,Dumgames,Slots
1967,CORRINA,Casher,Slots
1968,CHRISTOPHER,Camel games,Slots
1969,CAROLANN,Gaming kids,Slots
1970,ALENA,Gurras games,Slots
1971,TESS,Peteslots,Slots
1972,ROSARIA,Berry,Slots
1973,MYRTICE,Lemon,Slots
1974,MARYLEE,Nextin,Slots
1975,LIANE,Allin,Slots
1976,KENYATTA,Roppygamez,Slots
1977,JUDIE,Loober,Slots
1978,JANEY,Kuzz,Slots
1979,IN,Nowins,Slots
1980,ELMIRA,Fullhand,Slots
1981,ELDORA,Livgames,Live Games
1982,DENNA,Brakker,Table Games
1983,CRISTI,Linnet gaming,Slots
1984,CATHI,Guns n games,Slots
1985,ZAIDA,Gunsmit game,Slots
1986,VONNIE,Verigood games,Slots
1987,VIVA,Asta games,Slots
1988,VERNIE,Lifo games,Slots
1989,ROSALINE,Starter game,Slots
1990,MARIELA,Lundqvist gaming,Slots
1991,LUCIANA,Matlock games,Slots
1992,LESLI,Flipper,Slots
1993,KARAN,Snooz,Slots
1994,FELICE,Alarma,Slots
1995,DENEEN,Okkult games,Slots
1996,ADINA,Viira games,Slots
1997,WYNONA,Ypper software,Slots
1998,TARSHA,Waller,Slots
1999,SHERON,Big or nothing,Slots
2000,SHASTA,,Slots
2001,SHANITA,Happy Games,Slots
2002,SHANI,Gamz,Slots
2003,SHANDRA,Verri,Slots
2004,RANDA,Jopsgame,Slots
2005,PINKIE,Slotdream,Slots
2006,PARIS,Dumgames,Slots
2007,NELIDA,Casher,Slots
2008,MARILOU,Camel games,Slots
2009,LYLA,Gaming kids,Slots
2010,LAURENE,Gurras games,Slots
2011,LACI,Peteslots,Slots
2012,JOI,Berry,Slots
2013,JANENE,Lemon,Slots
2014,DOROTHA,Nextin,Slots
2015,DANIELE,Allin,Live Games
2016,DANI,Roppygamez,Live Games
2017,CAROLYNN,Loober,Live Games
2018,CARLYN,Kuzz,Slots
2019,BERENICE,Nowins,Slots
2020,AYESHA,Fullhand,Slots
2021,ANNELIESE,Livgames,Slots
2022,ALETHEA,Brakker,Slots
2023,THERSA,Linnet gaming,Slots
2024,TAMIKO,Guns n games,Slots
2025,RUFINA,Gunsmit game,Slots
2026,OLIVA,Verigood games,Slots
2027,MOZELL,Asta games,Slots
2028,MARYLYN,Lifo games,Slots
2029,MADISON,Starter game,Slots
2030,KRISTIAN,Lundqvist gaming,Slots
2031,KATHYRN,Matlock games,Table Games
2032,KASANDRA,Flipper,Slots
2033,KANDACE,Snooz,Slots
2034,JANAE,Alarma,Slots
2035,GABRIEL,Okkult games,Slots
2036,DOMENICA,Viira games,Slots
2037,DEBBRA,Ypper software,Slots
2038,DANNIELLE,Waller,Slots
2039,CHUN,Big or nothing,Slots
2040,BUFFY,,Slots
2041,BARBIE,Happy Games,Slots
2042,ARCELIA,Gamz,Slots
2043,AJA,Verri,Slots
2044,ZENOBIA,Jopsgame,Slots
2045,SHAREN,Slotdream,Slots
2046,SHAREE,Dumgames,Slots
2047,PATRICK,Casher,Slots
2048,PAGE,Camel games,Slots
2049,MY,Gaming kids,Slots
2050,LAVINIA,Gurras games,Slots
2051,KUM,Peteslots,Slots
2052,KACIE,Berry,Slots
2053,JACKELINE,Lemon,Slots
2054,HUONG,Nextin,Slots
2055,FELISA,Allin,Slots
2056,EMELIA,Roppygamez,Slots
2057,ELEANORA,Loober,Sportsbook
2058,CYTHIA,Kuzz,Live Games
2059,CRISTIN,Nowins,Live Games
2060,CLYDE,Fullhand,Live Games
2061,CLARIBEL,Livgames,Slots
2062,CARON,Brakker,Slots
2063,ANASTACIA,Linnet gaming,Slots
2064,ZULMA,Guns n games,Slots
2065,ZANDRA,Gunsmit game,Slots
2066,YOKO,Verigood games,Slots
2067,TENISHA,Asta games,Slots
2068,SUSANN,Lifo games,Slots
2069,SHERILYN,Starter game,Slots
2070,SHAY,Lundqvist gaming,Slots
2071,SHAWANDA,Matlock games,Slots
2072,SABINE,Flipper,Slots
2073,ROMANA,Snooz,Slots
2074,MATHILDA,Alarma,Slots
2075,LINSEY,Okkult games,Slots
2076,KEIKO,Viira games,Slots
2077,JOANA,Ypper software,Slots
2078,ISELA,Waller,Slots
2079,GRETTA,Big or nothing,Slots
2080,GEORGETTA,,Slots
2081,EUGENIE,Happy Games,Slots
2082,DUSTY,Gamz,Slots
2083,DESIRAE,Verri,Slots
2084,DELORA,Jopsgame,Slots
2085,CORAZON,Slotdream,Table Games
2086,ANTONINA,Dumgames,Slots
2087,ANIKA,Casher,Slots
2088,WILLENE,Camel games,Slots
2089,TRACEE,Gaming kids,Slots
2090,TAMATHA,Gurras games,Slots
2091,REGAN,Peteslots,Slots
2092,NICHELLE,Berry,Slots
2093,MICKIE,Lemon,Slots
2094,MAEGAN,Nextin,Slots
2095,LUANA,Allin,Slots
2096,LANITA,Roppygamez,Instant Win
2097,KELSIE,Loober,Slots
2098,EDELMIRA,Kuzz,Slots
2099,BREE,Nowins,Slots
2100,AFTON,Fullhand,Slots
2101,TEODORA,Livgames,Slots
2102,TAMIE,Brakker,Slots
2103,SHENA,Linnet gaming,Slots
2104,MEG,Guns n games,Slots
2105,LINH,Gunsmit game,Slots
2106,KELI,Verigood games,Slots
2107,KACI,Asta games,Slots
2108,DANYELLE,Lifo games,Slots
2109,BRITT,Starter game,Slots
2110,ARLETTE,Lundqvist gaming,Slots
2111,ALBERTINE,Matlock games,Slots
2112,ADELLE,Flipper,Slots
2113,TIFFINY,Snooz,Slots
2114,STORMY,Alarma,Slots
2115,SIMONA,Okkult games,Slots
2116,NUMBERS,Viira games,Slots
2117,NICOLASA,Ypper software,Slots
2118,NICHOL,Waller,Slots
2119,NIA,Big or nothing,Slots
2120,NAKISHA,,Slots
2121,MEE,Happy Games,Slots
2122,MAIRA,Gamz,Slots
2123,LOREEN,Verri,Slots
2124,KIZZY,Jopsgame,Live Games
2125,JOHNNY,Slotdream,Live Games
2126,JAY,Dumgames,Live Games
2127,FALLON,Casher,Live Games
2128,CHRISTENE,Camel games,Live Games
2129,BOBBYE,Gaming kids,Live Games
2130,ANTHONY,Gurras games,Live Games
2131,YING,Peteslots,Live Games
2132,VINCENZA,Berry,Slots
2133,TANJA,Lemon,Slots
2134,RUBIE,Nextin,Slots
2135,RONI,Allin,Slots
2136,QUEENIE,Roppygamez,Slots
2137,MARGARETT,Loober,Slots
2138,KIMBERLI,Kuzz,Slots
2139,IRMGARD,Nowins,Slots
2140,IDELL,Fullhand,Slots
2141,HILMA,Livgames,Slots
2142,EVELINA,Brakker,Slots
2143,ESTA,Linnet gaming,Slots
2144,EMILEE,Guns n games,Slots
2145,DENNISE,Gunsmit game,Slots
2146,DANIA,Verigood games,Slots
2147,CARL,Asta games,Slots
2148,CARIE,Lifo games,Slots
2149,ANTONIO,Starter game,Slots
2150,WAI,Lundqvist gaming,Slots
2151,SANG,Matlock games,Slots
2152,RISA,Flipper,Slots
2153,RIKKI,Snooz,Slots
2154,PARTICIA,Alarma,Slots
2155,MUI,Okkult games,Slots
2156,MASAKO,Viira games,Slots
2157,MARIO,Ypper software,Slots
2158,LUVENIA,Waller,Slots
2159,LOREE,Big or nothing,Table Games
2160,LONI,,Table Games
2161,LIEN,Happy Games,Table Games
2162,KEVIN,Gamz,Table Games
2163,GIGI,Verri,Table Games
2164,FLORENCIA,Jopsgame,Table Games
2165,DORIAN,Slotdream,Table Games
2166,DENITA,Dumgames,Table Games
2167,DALLAS,Casher,Table Games
2168,CHI,Camel games,Table Games
2169,BILLYE,Gaming kids,Table Games
2170,ALEXANDER,Gurras games,Live Games
2171,TOMIKA,Peteslots,Slots
2172,SHARITA,Berry,Slots
2173,RANA,Lemon,Slots
2174,NIKOLE,Nextin,Slots
2175,NEOMA,Allin,Slots
2176,MARGARITE,Roppygamez,Slots
2177,MADALYN,Loober,Slots
2178,LUCINA,Kuzz,Slots
2179,LAILA,Nowins,Slots
2180,KALI,Fullhand,Slots
2181,JENETTE,Livgames,Slots
2182,GABRIELE,Brakker,Slots
2183,EVELYNE,Linnet gaming,Slots
2184,ELENORA,Guns n games,Slots
2185,CLEMENTINA,Gunsmit game,Slots
2186,ALEJANDRINA,Verigood games,Slots
2187,ZULEMA,Asta games,Slots
2188,VIOLETTE,Lifo games,Slots
2189,VANNESSA,Starter game,Slots
2190,THRESA,Lundqvist gaming,Slots
2191,RETTA,Matlock games,Live Games
2192,PIA,Flipper,Slots
2193,PATIENCE,Snooz,Slots
2194,NOELLA,Alarma,Slots
2195,NICKIE,Okkult games,Slots
2196,JONELL,Viira games,Slots
2197,DELTA,Ypper software,Slots
2198,CHUNG,Waller,Slots
2199,CHAYA,Big or nothing,Slots
2200,CAMELIA,,Slots
2201,BETHEL,Happy Games,Slots
2202,ANYA,Gamz,Slots
2203,ANDREW,Verri,Slots
2204,THANH,Jopsgame,Slots
2205,SUZANN,Slotdream,Slots
2206,SPRING,Dumgames,Slots
2207,SHU,Casher,Slots
2208,MILA,Camel games,Slots
2209,LILLA,Gaming kids,Slots
2210,LAVERNA,Gurras games,Slots
2211,KEESHA,Peteslots,Slots
2212,KATTIE,Berry,Slots
2213,GIA,Lemon,Slots
2214,GEORGENE,Nextin,Slots
2215,EVELINE,Allin,Slots
2216,ESTELL,Roppygamez,Slots
2217,ELIZBETH,Loober,Slots
2218,VIVIENNE,Kuzz,Slots
2219,VALLIE,Nowins,Slots
2220,TRUDIE,Fullhand,Slots
2221,STEPHANE,Livgames,Slots
2222,MICHEL,Brakker,Slots
2223,MAGALY,Linnet gaming,Slots
2224,MADIE,Guns n games,Slots
2225,KENYETTA,Gunsmit game,Slots
2226,KARREN,Verigood games,Slots
2227,JANETTA,Asta games,Slots
2228,HERMINE,Lifo games,Slots
2229,HARMONY,Starter game,Slots
2230,DRUCILLA,Lundqvist gaming,Slots
2231,DEBBI,Matlock games,Slots
2232,CELESTINA,Flipper,Slots
2233,CANDIE,Snooz,Live Games
2234,BRITNI,Alarma,Live Games
2235,BECKIE,Okkult games,Live Games
2236,AMINA,Viira games,Live Games
2237,ZITA,Ypper software,Slots
2238,YUN,Waller,Slots
2239,YOLANDE,Big or nothing,Slots
2240,VIVIEN,,Slots
2241,VERNETTA,Happy Games,Slots
2242,TRUDI,Gamz,Slots
2243,SOMMER,Verri,Live Games
2244,PEARLE,Jopsgame,Live Games
2245,PATRINA,Slotdream,Live Games
2246,OSSIE,Dumgames,Live Games
2247,NICOLLE,Casher,Live Games
2248,LOYCE,Camel games,Live Games
2249,LETTY,Gaming kids,Slots
2250,LARISA,Gurras games,Live Games
2251,KATHARINA,Peteslots,Live Games
2252,JOSELYN,Berry,Live Games
2253,JONELLE,Lemon,Live Games
2254,JENELL,Nextin,Slots
2255,IESHA,Allin,Slots
2256,HEIDE,Roppygamez,Slots
2257,FLORINDA,Loober,Slots
2258,FLORENTINA,Kuzz,Slots
2259,FLO,Nowins,Slots
2260,ELODIA,Fullhand,Slots
2261,DORINE,Livgames,Slots
2262,BRUNILDA,Brakker,Slots
2263,BRIGID,Linnet gaming,Slots
2264,ASHLI,Guns n games,Slots
2265,ARDELLA,Gunsmit game,Slots
2266,TWANA,Verigood games,Slots
2267,THU,Asta games,Slots
2268,TARAH,Lifo games,Slots
2269,SUNG,Starter game,Slots
2270,SHEA,Lundqvist gaming,Slots
2271,SHAVON,Matlock games,Slots
2272,SHANE,Flipper,Slots
2273,SERINA,Snooz,Slots
2274,RAYNA,Alarma,Slots
2275,RAMONITA,Okkult games,Slots
2276,NGA,Viira games,Slots
2277,MARGURITE,Ypper software,Slots
2278,LUCRECIA,Waller,Slots
2279,KOURTNEY,Big or nothing,Slots
2280,KATI,,Slots
2281,JESUS,Happy Games,Slots
2282,JESENIA,Gamz,Slots
2283,DIAMOND,Verri,Slots
2284,CRISTA,Jopsgame,Slots
2285,AYANA,Slotdream,Slots
2286,ALICA,Dumgames,Slots
2287,ALIA,Casher,Slots
2288,VINNIE,Camel games,Slots
2289,SUELLEN,Gaming kids,Slots
2290,ROMELIA,Gurras games,Slots
2291,RACHELL,Peteslots,Slots
2292,PIPER,Berry,Slots
2293,OLYMPIA,Lemon,Slots
2294,MICHIKO,Nextin,Slots
2295,KATHALEEN,Allin,Slots
2296,JOLIE,Roppygamez,Slots
